,article_title,url,country,B,C,FA,GA,Start,Stub,revision_id,article_quality,region,population,high_quality
3207,Enrico Cialdini,https://en.wikipedia.org/wiki/Enrico_Cialdini,Italy,0.08987570358241807,0.37349595640833533,0.006814702994602975,0.019410386062059776,0.49041370526803474,0.019989545684549165,1223624365,C,SOUTHERN EUROPE,58.8,False
3208,Michele Angelo Cianciulli,https://en.wikipedia.org/wiki/Michele_Angelo_Cianciulli,Italy,0.009367997240068543,0.010335351067178054,0.001576173064975725,0.0027225062232969738,0.08577491631819686,0.8902230560862839,1185179221,C,SOUTHERN EUROPE,58.8,False
3209,"Luigi, Count Cibrario","https://en.wikipedia.org/wiki/Luigi,_Count_Cibrario",Italy,0.3166811078532001,0.3762109064551145,0.007547921605797784,0.035070859293467815,0.25735975029638436,0.007129454496035614,1245300122,C,SOUTHERN EUROPE,58.8,False
3210,Stefano Colonna,https://en.wikipedia.org/wiki/Stefano_Colonna,Italy,0.022549223254854568,0.024659690930199606,0.0026108821243125656,0.004857432558736504,0.2751326295632272,0.6701901415686695,1174210321,C,SOUTHERN EUROPE,58.8,False
3211,Piero Ginori Conti,https://en.wikipedia.org/wiki/Piero_Ginori_Conti,Italy,0.12881953401774457,0.4512582882048717,0.005539446098811544,0.009889311527791267,0.39600389338610387,0.008489526764677143,1250783744,C,SOUTHERN EUROPE,58.8,False
3212,Alessandro Contini-Bonacossi,https://en.wikipedia.org/wiki/Alessandro_Contini-Bonacossi,Italy,0.05493628504922639,0.22743114556944186,0.006053157749259484,0.012525946138634666,0.6451466694411813,0.0539067960522563,1222515774,C,SOUTHERN EUROPE,58.8,False
3213,Cesare Correnti,https://en.wikipedia.org/wiki/Cesare_Correnti,Italy,0.06363428361241892,0.10232817597254502,0.005969377320775115,0.010753703146064098,0.7669839283576073,0.05033053159058955,1045556051,C,SOUTHERN EUROPE,58.8,False
3214,Luca Coscioni,https://en.wikipedia.org/wiki/Luca_Coscioni,Italy,0.41832441342340243,0.21050076883905805,0.005900354269657812,0.009696916744210488,0.344081682401462,0.011495864322209203,1248845393,B,SOUTHERN EUROPE,58.8,False
3215,Teodoro Cottrau,https://en.wikipedia.org/wiki/Teodoro_Cottrau,Italy,0.06468745732297661,0.0902217857415647,0.004974606023165584,0.010066788855951355,0.2515510740344282,0.5784982880219135,1221097725,C,SOUTHERN EUROPE,58.8,False
3216,Nicolò Crasso,https://en.wikipedia.org/wiki/Nicolò_Crasso,Italy,0.25390353277979333,0.46424131641467686,0.009485876701805625,0.12280318336701883,0.13290162419363025,0.01666446654307498,1187990367,C,SOUTHERN EUROPE,58.8,False
3217,Giovanni Cuomo,https://en.wikipedia.org/wiki/Giovanni_Cuomo,Italy,0.060339918261078485,0.39434682202705823,0.008428487587417167,0.020548595049888544,0.47952733712128803,0.036808839953269445,1235107797,C,SOUTHERN EUROPE,58.8,False
3218,Lucio D'Ubaldo,https://en.wikipedia.org/wiki/Lucio_D'Ubaldo,Italy,0.010854425996614694,0.009930438600791241,0.0017487209339075106,0.0030650843555306852,0.08434465205241051,0.8900566780607453,1215312553,B,SOUTHERN EUROPE,58.8,False
3219,Francesca Romana D'Antuono,https://en.wikipedia.org/wiki/Francesca_Romana_D'Antuono,Italy,0.18740960287169123,0.46278810381266733,0.007970024404823545,0.14576839149636378,0.18859071114386483,0.007473166270589432,1238093134,C,SOUTHERN EUROPE,58.8,False
3220,Marta Dassù,https://en.wikipedia.org/wiki/Marta_Dassù,Italy,0.10207831377305882,0.16685855376483585,0.004629766611562519,0.013991565701027019,0.6295191994383145,0.08292260071120132,1212889106,C,SOUTHERN EUROPE,58.8,False
3221,Philippe Daverio,https://en.wikipedia.org/wiki/Philippe_Daverio,Italy,0.18530370101372307,0.6624577491651849,0.008017328425906937,0.06324340166984026,0.07687529080934029,0.004102528916004629,1168519834,C,SOUTHERN EUROPE,58.8,False
3222,Antonio De Berti,https://en.wikipedia.org/wiki/Antonio_De_Berti,Italy,0.30198829882880374,0.47649432859118973,0.009076197421449946,0.08725937844184564,0.11828747263435946,0.00689432408235148,1235074825,C,SOUTHERN EUROPE,58.8,False
3223,Simon Doria,https://en.wikipedia.org/wiki/Simon_Doria,Italy,0.0750664908865945,0.12228481281570094,0.004390860752496993,0.008157811514554768,0.7624473092333868,0.02765271479726605,1216799594,C,SOUTHERN EUROPE,58.8,False
3224,Carlo Dossi,https://en.wikipedia.org/wiki/Carlo_Dossi,Italy,0.13033494468173676,0.46673132495060493,0.005114034187924841,0.009105375688047857,0.3825003940705984,0.006213926421087323,1242395503,C,SOUTHERN EUROPE,58.8,False
3225,Vincenzo Duplancich,https://en.wikipedia.org/wiki/Vincenzo_Duplancich,Italy,0.2476395803618419,0.33782975480446026,0.0069993615591273164,0.23570045139618284,0.16368793157599834,0.008142920302389287,1226765389,C,SOUTHERN EUROPE,58.8,False
3226,Emidio Agostinoni,https://en.wikipedia.org/wiki/Emidio_Agostinoni,Italy,0.0876906686320034,0.24568944473542234,0.004590918665857556,0.008232609910610698,0.6306446924818587,0.023151665574247256,1217618108,C,SOUTHERN EUROPE,58.8,False
3227,Josip Ferfolja,https://en.wikipedia.org/wiki/Josip_Ferfolja,Italy,0.1676655078726494,0.09792330100219118,0.0045959073292191925,0.007416224668022139,0.7008808615570302,0.021518197570887864,1144472397,B,SOUTHERN EUROPE,58.8,False
3228,Josip Ferfolja,https://en.wikipedia.org/wiki/Josip_Ferfolja,Italy,0.1676655078726494,0.0979233010021912,0.0045959073292191925,0.007416224668022139,0.7008808615570302,0.021518197570887864,1144472397,B,SOUTHERN EUROPE,58.8,False
3229,Josip Ferfolja,https://en.wikipedia.org/wiki/Josip_Ferfolja,Slovenia,0.1676655078726494,0.09792330100219118,0.0045959073292191925,0.007416224668022139,0.7008808615570302,0.021518197570887864,1144472397,B,SOUTHERN EUROPE,2.1,False
3230,Josip Ferfolja,https://en.wikipedia.org/wiki/Josip_Ferfolja,Slovenia,0.1676655078726494,0.0979233010021912,0.0045959073292191925,0.007416224668022139,0.7008808615570302,0.021518197570887864,1144472397,B,SOUTHERN EUROPE,2.1,False
3231,Aldo Ferrabino,https://en.wikipedia.org/wiki/Aldo_Ferrabino,Italy,0.02443446538288477,0.04890707057401286,0.004201334363773557,0.012813410986927655,0.28496358309415737,0.6246801355982438,1244330314,C,SOUTHERN EUROPE,58.8,False
3232,Bruno Ferrante,https://en.wikipedia.org/wiki/Bruno_Ferrante,Italy,0.007919250443350003,0.01011820302668085,0.0014954478626233872,0.003020848360623705,0.023986209743650972,0.9534600405630712,1194193117,C,SOUTHERN EUROPE,58.8,False
3233,Carlo Filangieri,https://en.wikipedia.org/wiki/Carlo_Filangieri,Italy,0.2530270309349573,0.37776347109504865,0.0063708266438880275,0.018362603752434144,0.33554116952588653,0.008934898047785425,1229833190,C,SOUTHERN EUROPE,58.8,False
3234,Vincenzo Filonardi,https://en.wikipedia.org/wiki/Vincenzo_Filonardi,Italy,0.05660704200535666,0.22509414607236924,0.005688693884485295,0.012399110173817523,0.6215930160350394,0.07861799182893196,1248587117,C,SOUTHERN EUROPE,58.8,False
3235,Quirico Filopanti,https://en.wikipedia.org/wiki/Quirico_Filopanti,Italy,0.055898446587170844,0.11989021621119919,0.004974132602414495,0.008451477611363369,0.7459586320127559,0.06482709497509619,1242089728,C,SOUTHERN EUROPE,58.8,False
3236,Vittorio Fossombroni,https://en.wikipedia.org/wiki/Vittorio_Fossombroni,Italy,0.06467366602719667,0.3203076266924025,0.006549227606853105,0.02256426849282596,0.5587503303688298,0.027154880811891918,1250763804,C,SOUTHERN EUROPE,58.8,False
3237,Luigi Frari,https://en.wikipedia.org/wiki/Luigi_Frari,Italy,0.17211868664567076,0.09795163350026748,0.003608483509530634,0.006685900858170147,0.7068843615334427,0.01275093395291837,1245788911,B,SOUTHERN EUROPE,58.8,False
3238,Pompeo Gabrielli,https://en.wikipedia.org/wiki/Pompeo_Gabrielli,Italy,0.21652305322098794,0.19513617146251183,0.005726990138201374,0.009792118937813156,0.5596011988297006,0.013220467410785067,1240207871,B,SOUTHERN EUROPE,58.8,False
3239,Carlo Galli (political scientist),https://en.wikipedia.org/wiki/Carlo_Galli_(political_scientist),Italy,0.017859665081644337,0.029177783249658272,0.0032167677021142046,0.0063335810684406685,0.37832526285290685,0.5650869400452356,1223668374,C,SOUTHERN EUROPE,58.8,False
3240,Stefano Bruno Galli,https://en.wikipedia.org/wiki/Stefano_Bruno_Galli,Italy,0.013988856735043315,0.016728558136570384,0.0022908704174642637,0.00389752062487392,0.20738004486538425,0.7557141492206639,1251075623,C,SOUTHERN EUROPE,58.8,False
3241,Ricciotti Garibaldi,https://en.wikipedia.org/wiki/Ricciotti_Garibaldi,Italy,0.03258662755786548,0.11312007714935891,0.004529270043164124,0.007114332054883871,0.7490868350551851,0.09356285813954246,1172266806,C,SOUTHERN EUROPE,58.8,False
3242,Federico Gattorno,https://en.wikipedia.org/wiki/Federico_Gattorno,Italy,0.053844804208790883,0.05218294863687321,0.00480316251597451,0.007257990243637673,0.832826841902656,0.049084252492067666,1189681460,B,SOUTHERN EUROPE,58.8,False
3243,Michele Geraci,https://en.wikipedia.org/wiki/Michele_Geraci,Italy,0.1734244749663179,0.4089629360499828,0.008534025915028283,0.07444130210371108,0.3212393964955255,0.01339786446943439,1227609480,C,SOUTHERN EUROPE,58.8,False
3244,Gaetano Gifuni,https://en.wikipedia.org/wiki/Gaetano_Gifuni,Italy,0.19705623023869628,0.3293385703792171,0.005590818608699371,0.01382280857441009,0.44289217562457983,0.011299396574397404,1245420013,C,SOUTHERN EUROPE,58.8,False
3245,Carlo Ginori,https://en.wikipedia.org/wiki/Carlo_Ginori,Italy,0.01642826420578979,0.020821011095302225,0.0028141700419012866,0.0046122355978591035,0.21066781363414577,0.7446565054250018,901844540,C,SOUTHERN EUROPE,58.8,False
3246,Raffaello Giovagnoli,https://en.wikipedia.org/wiki/Raffaello_Giovagnoli,Italy,0.1543219304687699,0.46125506778324527,0.005723607548949332,0.009559970700283344,0.36123584474007175,0.007903578758680503,1167879958,C,SOUTHERN EUROPE,58.8,False
3247,Nerio Giovanazzi,https://en.wikipedia.org/wiki/Nerio_Giovanazzi,Italy,0.010654957269817193,0.018085817970731867,0.0021205056688272956,0.004858449052114622,0.09983881122594945,0.8644414588125595,1175182038,C,SOUTHERN EUROPE,58.8,False
3248,Carlo Ignazio Giulio,https://en.wikipedia.org/wiki/Carlo_Ignazio_Giulio,Italy,0.007876284069875436,0.01868260195887443,0.0020156248791446682,0.004597534534662442,0.05083162281059564,0.9159963317468475,1226028049,C,SOUTHERN EUROPE,58.8,False
3249,Giuseppe di Stefano Paternó,https://en.wikipedia.org/wiki/Giuseppe_di_Stefano_Paternó,Italy,0.26732547254923344,0.23159494804701086,0.17918646248472941,0.2975532265313512,0.019174445762917637,0.005165444624757482,1227449629,B,SOUTHERN EUROPE,58.8,False
3250,Giuseppe Giovanni Pietro Alberganti,https://en.wikipedia.org/wiki/Giuseppe_Giovanni_Pietro_Alberganti,Italy,0.16989100770525853,0.3081244079881162,0.006650940184015605,0.025708031700962645,0.4672198590777603,0.022405753343886708,1184074034,C,SOUTHERN EUROPE,58.8,False
3251,Osvaldo Gnocchi-Viani,https://en.wikipedia.org/wiki/Osvaldo_Gnocchi-Viani,Italy,0.17203509783610849,0.6046572190323135,0.027166584416086704,0.08583350343426491,0.10128563600459682,0.009021959276629517,1193589413,C,SOUTHERN EUROPE,58.8,False
3252,Michele Gortani,https://en.wikipedia.org/wiki/Michele_Gortani,Italy,0.03477225782771813,0.08026839117688288,0.006804869796473049,0.013671840041559606,0.5649531603699546,0.29952948078741193,1244408098,C,SOUTHERN EUROPE,58.8,False
3253,Giuseppe Govone,https://en.wikipedia.org/wiki/Giuseppe_Govone,Italy,0.22021639655812222,0.47327549331820445,0.006544489151735167,0.010392596812462159,0.2798738028217417,0.009697221337734275,1240175269,C,SOUTHERN EUROPE,58.8,False
3254,Filippo Antonio Gualterio (senator),https://en.wikipedia.org/wiki/Filippo_Antonio_Gualterio_(senator),Italy,0.060145650014190796,0.07243730386384499,0.004382039960257869,0.006679702758190688,0.8107030639265697,0.045652239476946105,1242469928,C,SOUTHERN EUROPE,58.8,False
3255,Francesco Domenico Guerrazzi,https://en.wikipedia.org/wiki/Francesco_Domenico_Guerrazzi,Italy,0.15633523697874238,0.4196725693879799,0.006737223761466758,0.02111466774081724,0.38137857459441593,0.014761727536577902,1238499858,C,SOUTHERN EUROPE,58.8,False
3256,Guglielmo de' Pazzi,https://en.wikipedia.org/wiki/Guglielmo_de'_Pazzi,Italy,0.10540593349979661,0.25002473387767676,0.004359707826337515,0.007109698668536179,0.6103550758616886,0.022744850265964314,1238564711,C,SOUTHERN EUROPE,58.8,False
3257,Umberto Klinger,https://en.wikipedia.org/wiki/Umberto_Klinger,Italy,0.28383425521566463,0.48175707190408923,0.004677867054940707,0.00800815695424728,0.2163235425018997,0.0053991063691584485,1162528236,C,SOUTHERN EUROPE,58.8,False
3258,Luigi Porro Lambertenghi,https://en.wikipedia.org/wiki/Luigi_Porro_Lambertenghi,Italy,0.041435269040403934,0.07070944686387956,0.0052107170313081316,0.014058247675986736,0.5511096719191946,0.3174766474692271,1081453534,C,SOUTHERN EUROPE,58.8,False
3259,Enzo Lauretta,https://en.wikipedia.org/wiki/Enzo_Lauretta,Italy,0.05767898384339044,0.22894530524164228,0.005983966610856287,0.021032180767146046,0.6050551794351463,0.08130438410181863,1232452723,C,SOUTHERN EUROPE,58.8,False
3260,Monaldo Leopardi,https://en.wikipedia.org/wiki/Monaldo_Leopardi,Italy,0.21849607606873475,0.3737471732417285,0.10548137731967672,0.2671181302496738,0.029152314376071495,0.0060049287441145925,1237262288,C,SOUTHERN EUROPE,58.8,False
3261,David Levi (Italy),https://en.wikipedia.org/wiki/David_Levi_(Italy),Italy,0.20943412251504306,0.11614538259372287,0.004678796846925073,0.008253492806340535,0.6506304977999935,0.010857707437974838,1216755182,B,SOUTHERN EUROPE,58.8,False
3262,Giovanni Lilliu,https://en.wikipedia.org/wiki/Giovanni_Lilliu,Italy,0.09305037337121634,0.2918459064060831,0.00418027176727878,0.008042543543427857,0.5898163746470484,0.013064530264945506,1243423283,C,SOUTHERN EUROPE,58.8,False
3263,Alessandrina Lonardo,https://en.wikipedia.org/wiki/Alessandrina_Lonardo,Italy,0.012994716453485282,0.024164105170999026,0.0026145521585467352,0.0062423611521511485,0.1704264079043457,0.7835578571604721,1212915131,C,SOUTHERN EUROPE,58.8,False
3264,Andrea Maffei,https://en.wikipedia.org/wiki/Andrea_Maffei,Italy,0.06644796056443894,0.11325671434785614,0.004197970018659626,0.005840018933709824,0.7243780665261018,0.08587926960923382,1220326043,C,SOUTHERN EUROPE,58.8,False
3265,Mario Maiolo,https://en.wikipedia.org/wiki/Mario_Maiolo,Italy,0.014712061982366957,0.015623709999725477,0.002475654293794134,0.0042960652230625744,0.1676697550163282,0.7952227534847227,1083730536,C,SOUTHERN EUROPE,58.8,False
3266,Manfredo Manfredi,https://en.wikipedia.org/wiki/Manfredo_Manfredi,Italy,0.026821727020414576,0.07371222257615494,0.004095591353294172,0.008772776741892108,0.4358218531041471,0.4507758292040972,1240578936,C,SOUTHERN EUROPE,58.8,False
3267,Elena Marinucci,https://en.wikipedia.org/wiki/Elena_Marinucci,Italy,0.049759644998135136,0.2063862718490245,0.00538392866775664,0.015581959616270642,0.654517682335016,0.06837051253379715,1211172540,C,SOUTHERN EUROPE,58.8,False
3268,Filippo Mariotti,https://en.wikipedia.org/wiki/Filippo_Mariotti,Italy,0.010593475034560736,0.011029790773912697,0.0016962229225731553,0.0029017399611842233,0.05772787155521824,0.916050899752551,1249993799,C,SOUTHERN EUROPE,58.8,False
3269,Manuel Marliani,https://en.wikipedia.org/wiki/Manuel_Marliani,Italy,0.01624771858476234,0.028749069206084596,0.002827148239486064,0.005418042931182868,0.1926224530336848,0.7541355680047994,1225503688,C,SOUTHERN EUROPE,58.8,False
3270,Manuel Marliani,https://en.wikipedia.org/wiki/Manuel_Marliani,Italy,0.01624771858476234,0.028749069206084592,0.0028271482394860645,0.0054180429311828674,0.1926224530336848,0.7541355680047995,1225503688,C,SOUTHERN EUROPE,58.8,False
3271,Manuel Marliani,https://en.wikipedia.org/wiki/Manuel_Marliani,Spain,0.01624771858476234,0.028749069206084596,0.002827148239486064,0.005418042931182868,0.1926224530336848,0.7541355680047994,1225503688,C,SOUTHERN EUROPE,48.3,False
3272,Manuel Marliani,https://en.wikipedia.org/wiki/Manuel_Marliani,Spain,0.01624771858476234,0.028749069206084592,0.0028271482394860645,0.0054180429311828674,0.1926224530336848,0.7541355680047995,1225503688,C,SOUTHERN EUROPE,48.3,False
3273,Vincenzo Massilla,https://en.wikipedia.org/wiki/Vincenzo_Massilla,Italy,0.01957489817418943,0.01989114122933313,0.00338010355826332,0.00522329400940977,0.5256577408803883,0.426272822148416,1185190847,C,SOUTHERN EUROPE,58.8,False
3274,Mauro D'Attis,https://en.wikipedia.org/wiki/Mauro_D'Attis,Italy,0.1051488074072827,0.3575606105209485,0.004926676051300673,0.02504104206584285,0.4884911145355856,0.01883174941903972,1183619465,C,SOUTHERN EUROPE,58.8,False
3275,Francesco Melzi d'Eril,https://en.wikipedia.org/wiki/Francesco_Melzi_d'Eril,Italy,0.16353075375618573,0.18253650773109587,0.004880912038367577,0.008380155023198558,0.6296178093653648,0.011053862085787469,1233968174,C,SOUTHERN EUROPE,58.8,False
3276,Enrico Millo,https://en.wikipedia.org/wiki/Enrico_Millo,Italy,0.024139568794355214,0.032807168874360776,0.0037491581716279274,0.006631571491796401,0.6429812130950424,0.28969131957281735,1240175998,C,SOUTHERN EUROPE,58.8,False
3277,Rosanna Minozzi,https://en.wikipedia.org/wiki/Rosanna_Minozzi,Italy,0.009437111021013463,0.017333410010911293,0.0019872334090854323,0.004413915909139613,0.12634262844791946,0.8404857012019308,1244868290,C,SOUTHERN EUROPE,58.8,False
3278,Antonio Misiani,https://en.wikipedia.org/wiki/Antonio_Misiani,Italy,0.2399755690584213,0.3421267914866148,0.007480055928189787,0.2773173531210491,0.12673789944064584,0.006362330965079176,1237110647,C,SOUTHERN EUROPE,58.8,False
3279,Giuseppe Montanelli,https://en.wikipedia.org/wiki/Giuseppe_Montanelli,Italy,0.13128577373392566,0.2806003831581856,0.00555366263860865,0.011941946775809504,0.5484315805032217,0.022186653190248904,1238499736,C,SOUTHERN EUROPE,58.8,False
3280,Bonincontro Morigia,https://en.wikipedia.org/wiki/Bonincontro_Morigia,Italy,0.027416430011165692,0.05405695144465007,0.00458638833578625,0.007774211505671892,0.7057286995519693,0.20043731915075697,1179520102,C,SOUTHERN EUROPE,58.8,False
3281,Maria Celeste Nardini,https://en.wikipedia.org/wiki/Maria_Celeste_Nardini,Italy,0.014636243878437618,0.02191888505493868,0.002852790523510619,0.005577584816158026,0.20559879530403513,0.7494157004229198,1182873094,C,SOUTHERN EUROPE,58.8,False
3282,Sarina Nathan,https://en.wikipedia.org/wiki/Sarina_Nathan,Italy,0.2364277440135597,0.5678168601065462,0.0060276973626777145,0.03562748424242855,0.14502422793295314,0.00907598634183472,1219721377,C,SOUTHERN EUROPE,58.8,False
3283,Diotisalvi Neroni,https://en.wikipedia.org/wiki/Diotisalvi_Neroni,Italy,0.01766913191477247,0.03006307702659307,0.003520768617595001,0.0060004252197578154,0.4042685258609915,0.5384780713602902,1241401796,C,SOUTHERN EUROPE,58.8,False
3284,Ludovico Nogarola,https://en.wikipedia.org/wiki/Ludovico_Nogarola,Italy,0.06083101984289417,0.2119274053251928,0.007569745853569701,0.02038604112229318,0.6104434181138618,0.08884236974218827,1200149359,C,SOUTHERN EUROPE,58.8,False
3285,Vito Nunziante,https://en.wikipedia.org/wiki/Vito_Nunziante,Italy,0.46705224931594835,0.3636588614313873,0.010917870165324242,0.09581248211717754,0.05714810392083958,0.005410433049322993,1229548831,B,SOUTHERN EUROPE,58.8,False
3286,Oldrado da Tresseno,https://en.wikipedia.org/wiki/Oldrado_da_Tresseno,Italy,0.022258044408711188,0.027378127630193153,0.0035586674857850924,0.005860171043409416,0.4589256476184225,0.4820193418134786,1041518550,C,SOUTHERN EUROPE,58.8,False
3287,Mario Oriani-Ambrosini,https://en.wikipedia.org/wiki/Mario_Oriani-Ambrosini,Italy,0.19702519569857324,0.5076810906512237,0.04082822336085686,0.22088471686200054,0.02763710275115063,0.005943670676195216,1218079952,C,SOUTHERN EUROPE,58.8,False
3288,Ferdinando Palasciano,https://en.wikipedia.org/wiki/Ferdinando_Palasciano,Italy,0.04503110195991005,0.2163638559249005,0.005043878804585971,0.008720203020309536,0.6810909218634587,0.04375003842683533,1217687661,C,SOUTHERN EUROPE,58.8,False
